#separator:tab
#html:true
#columns:Front	Back	Tags
#tags column:3
<div style="font-size:44px;line-height:2.0"><ruby>仲<rt>なか</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">relation; relationship</div><div style="font-size:12px;color:#a7aebb">frequency rank 1775</div><hr><div style="font-size:22px;line-height:2.2">だれも<ruby>彼<rt>かれ</rt></ruby>らの<b><ruby>仲<rt>なか</rt></ruby></b>を<ruby>引<rt>ひ</rt></ruby>き<ruby>裂<rt>さ</rt></ruby>けない。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">No one can separate them.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>入手<rt>にゅうしゅ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">acquisition; obtaining; procurement</div><div style="font-size:12px;color:#a7aebb">frequency rank 1776</div><hr><div style="font-size:22px;line-height:2.2"><ruby>警察<rt>けいさつ</rt></ruby>は<b><ruby>入手<rt>にゅうしゅ</rt></ruby></b>した<ruby>情報<rt>じょうほう</rt></ruby>にもとづいて<ruby>動<rt>うご</rt></ruby>いている。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The police are acting on information received.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>列車<rt>れっしゃ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">train; railway train</div><div style="font-size:12px;color:#a7aebb">frequency rank 1777</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>列車<rt>れっしゃ</rt></ruby></b>は１０<ruby>分<rt>ふん</rt></ruby><ruby>遅<rt>おく</rt></ruby>れて<ruby>到着<rt>とうちゃく</rt></ruby>した。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The train arrived ten minutes behind schedule.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>勝負<rt>しょうぶ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">victory or defeat</div><div style="font-size:12px;color:#a7aebb">frequency rank 1778</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>勝負<rt>しょうぶ</rt></ruby></b>は<ruby>問題<rt>もんだい</rt></ruby>ではない。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">It doesn't matter whether you win or not.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>向<rt>む</rt></ruby>かう</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to face</div><div style="font-size:12px;color:#a7aebb">frequency rank 1779</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>は<ruby>来週<rt>らいしゅう</rt></ruby>ニューヨークへ<b><ruby>向<rt>む</rt></ruby>かっ</b>て<ruby>出発<rt>しゅっぱつ</rt></ruby>する。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">He leaves for New York next week.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>周囲<rt>しゅうい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">surroundings; environs</div><div style="font-size:12px;color:#a7aebb">frequency rank 1780</div><hr><div style="font-size:22px;line-height:2.2">この<ruby>木<rt>き</rt></ruby>は<b><ruby>周囲<rt>しゅうい</rt></ruby></b>３メートルある。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">This tree measures three meters around.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>国会<rt>こっかい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">National Diet; legislative assembly of Japan (1947-)</div><div style="font-size:12px;color:#a7aebb">frequency rank 1781</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>国会<rt>こっかい</rt></ruby></b>は<ruby>近<rt>ちか</rt></ruby>く<ruby>解散<rt>かいさん</rt></ruby>するだろう。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The Diet will soon be dissolved.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>基礎<rt>きそ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">foundation; basis</div><div style="font-size:12px;color:#a7aebb">frequency rank 1782</div><hr><div style="font-size:22px;line-height:2.2">この<ruby>理論<rt>りろん</rt></ruby>は<ruby>科学<rt>かがく</rt></ruby><ruby>的<rt>てき</rt></ruby>な<b><ruby>基礎<rt>きそ</rt></ruby></b>の<ruby>上<rt>うえ</rt></ruby>に<ruby>立<rt>た</rt></ruby>っていた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">This theory was founded on a scientific basis.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>増<rt>ふ</rt></ruby>える</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to increase; to multiply</div><div style="font-size:12px;color:#a7aebb">frequency rank 1783</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼女<rt>かのじょ</rt></ruby>の<ruby>体重<rt>たいじゅう</rt></ruby>は<b><ruby>増<rt>ふ</rt></ruby>え</b>て５０キロになった。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Her weight increased to 50 kilograms.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>売<rt>う</rt></ruby>る</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to sell</div><div style="font-size:12px;color:#a7aebb">frequency rank 1784</div><hr><div style="font-size:22px;line-height:2.2">このいすはいくら<ruby>出<rt>だ</rt></ruby>せば<b><ruby>売<rt>う</rt></ruby>っ</b>てくれますか。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">What will you take for this chair?</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>姿勢<rt>しせい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">posture; pose; position</div><div style="font-size:12px;color:#a7aebb">frequency rank 1785</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>は<ruby>楽<rt>らく</rt></ruby>な<b><ruby>姿勢<rt>しせい</rt></ruby></b>で<ruby>横<rt>よこ</rt></ruby>になった。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">He lay down in a comfortable position.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>宣言<rt>せんげん</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">declaration; proclamation; announcement</div><div style="font-size:12px;color:#a7aebb">frequency rank 1786</div><hr><div style="font-size:22px;line-height:2.2">その<ruby>植民<rt>しょくみん</rt></ruby><ruby>地<rt>ち</rt></ruby>はまだ<ruby>独立<rt>どくりつ</rt></ruby>を<b><ruby>宣言<rt>せんげん</rt></ruby></b>していない。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The colony has not declared independence as yet.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>形式<rt>けいしき</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">form (as opposed to substance)</div><div style="font-size:12px;color:#a7aebb">frequency rank 1787</div><hr><div style="font-size:22px;line-height:2.2">Gif<ruby>画像<rt>がぞう</rt></ruby>ファイル<b><ruby>形式<rt>けいしき</rt></ruby></b>しか<ruby>読<rt>よ</rt></ruby>み<ruby>込<rt>こ</rt></ruby>めません。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I can only import GIF files.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>忙<rt>いそが</rt></ruby>しい</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">i-adjective</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">busy; occupied; hectic</div><div style="font-size:12px;color:#a7aebb">frequency rank 1788</div><hr><div style="font-size:22px;line-height:2.2"><ruby>母<rt>はは</rt></ruby>はいつも<b><ruby>忙<rt>いそが</rt></ruby>しく</b><ruby>動<rt>うご</rt></ruby>きまわっている。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">My mother is always on the go.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::i-adjective rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>思想<rt>しそう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">thought; idea; ideology</div><div style="font-size:12px;color:#a7aebb">frequency rank 1789</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>の<b><ruby>思想<rt>しそう</rt></ruby></b>は<ruby>彼<rt>かれ</rt></ruby>の<ruby>体験<rt>たいけん</rt></ruby>に<ruby>基<rt>もと</rt></ruby>づいている。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">His ideas are based on his experience.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>描<rt>えが</rt></ruby>く</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to draw; to paint; to sketch</div><div style="font-size:12px;color:#a7aebb">frequency rank 1790</div><hr><div style="font-size:22px;line-height:2.2">これらの<ruby>絵<rt>え</rt></ruby>は、<ruby>彼<rt>かれ</rt></ruby>によって<b><ruby>描<rt>えが</rt></ruby>か</b>れた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">These pictures were painted by him.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>改正<rt>かいせい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">revision; amendment; alteration</div><div style="font-size:12px;color:#a7aebb">frequency rank 1791</div><hr><div style="font-size:22px;line-height:2.2"><ruby>法律<rt>ほうりつ</rt></ruby>が<b><ruby>改正<rt>かいせい</rt></ruby></b>された。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The law was changed.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>数字<rt>すうじ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">numeral; digit; numeric character</div><div style="font-size:12px;color:#a7aebb">frequency rank 1792</div><hr><div style="font-size:22px;line-height:2.2">これらの<b><ruby>数字<rt>すうじ</rt></ruby></b>が<ruby>合<rt>あ</rt></ruby>っているか<ruby>調<rt>しら</rt></ruby>べて<ruby>下<rt>くだ</rt></ruby>さい。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Will you please check these figures?</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>整理<rt>せいり</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">sorting; arrangement; organization</div><div style="font-size:12px;color:#a7aebb">frequency rank 1793</div><hr><div style="font-size:22px;line-height:2.2">いつも<ruby>仕事場<rt>しごとば</rt></ruby>をきちんと<b><ruby>整理<rt>せいり</rt></ruby></b>しておきなさい。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Always keep your office tidy.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>方針<rt>ほうしん</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">policy; course; plan (of action)</div><div style="font-size:12px;color:#a7aebb">frequency rank 1794</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>の<ruby>議論<rt>ぎろん</rt></ruby>はわれわれの<b><ruby>方針<rt>ほうしん</rt></ruby></b>と<ruby>矛盾<rt>むじゅん</rt></ruby>している。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">His argument is inconsistent with our policy.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>時計<rt>とけい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">clock; watch; timepiece</div><div style="font-size:12px;color:#a7aebb">frequency rank 1795</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼女<rt>かのじょ</rt></ruby>の<b><ruby>時計<rt>とけい</rt></ruby></b>は１０<ruby>分<rt>ふん</rt></ruby><ruby>遅<rt>おく</rt></ruby>れている。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Her watch is ten minutes slow.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
